case_id,merchant_name,mcc_category,archetype,merchant_tenure_days,avg_daily_txn_30d,volume_spike_ratio,refund_rate_30d,chargeback_rate_90d,kyc_completeness_score,bank_account_changed_flag,days_since_bank_change,customer_complaint_count_30d,device_ip_diversity_score,night_txn_ratio,is_festive_period,prior_flags_count,prior_flags_confirmed_fraud,avg_ticket_size,ticket_size_change_ratio,label_is_fraud,risk_score,decision_tier,naive_freeze
CASE01024,"Johnson, Guzman and Mccall",food_delivery,card_testing_mule,5,64.5,5.75,0.046,0.0886,0.32,0,631,0,0.97,0.35,0,0,1,118.0,0.58,1,0.98001844,escalate,1
CASE01025,"Walker, Cunningham and Zuniga",food_delivery,festive_spike,326,138.6,5.48,0.097,0.0062,1.0,0,769,0,0.42,0.11,1,0,0,837.0,1.05,1,0.5905947,agent_review,1
CASE01026,Rivera Inc,saas_subscription,card_testing_mule,17,68.2,7.23,0.028,0.0559,0.46,0,622,0,0.99,0.59,0,1,1,283.0,0.78,1,0.9941869,escalate,1
CASE01027,Reed LLC,education,account_takeover,104,48.2,1.68,0.04,0.0089,0.94,1,1,2,0.71,0.37,0,2,0,832.0,0.86,0,0.75937265,escalate,1
CASE01028,Fields Inc,travel_hospitality,account_takeover,50,246.6,2.18,0.046,0.0199,0.92,1,0,1,0.88,0.39,0,0,0,972.0,1.11,1,0.8360911,escalate,1
CASE01029,"Santiago, Daniel and Rogers",travel_hospitality,account_takeover,330,162.1,3.1,0.067,0.0265,0.82,1,4,0,0.65,0.52,0,0,0,1375.0,0.85,1,0.7714756,escalate,1
CASE01030,Baker and Sons,travel_hospitality,card_testing_mule,60,141.3,6.76,0.066,0.0518,0.28,0,393,0,0.74,0.56,0,0,1,283.0,0.61,1,0.9855159,escalate,1
CASE01031,"Jones, Scott and Rodriguez",food_delivery,festive_spike,633,171.5,3.11,0.065,0.0031,0.96,0,521,1,0.12,0.08,1,0,0,1116.0,1.12,0,0.065790474,auto_clear,1
CASE01032,Williams Group,handicrafts_d2c,account_takeover,1061,86.3,2.29,0.078,0.0482,1.0,1,3,4,0.42,0.12,0,0,0,585.0,1.16,1,0.79756093,escalate,1
CASE01033,"Barnes, Jackson and Gutierrez",saas_subscription,account_takeover,465,125.1,2.32,0.059,0.0296,0.74,1,3,3,0.75,0.43,0,0,0,867.0,0.86,1,0.9239828,escalate,1
CASE01034,Bell-Bennett,food_delivery,bank_account_update,743,66.1,1.17,0.065,0.0119,0.88,1,3,0,0.39,0.0,0,0,0,1129.0,0.88,0,0.018550402,auto_clear,1
CASE01035,Kramer-Lane,fashion_apparel,organic_growth,847,176.7,1.15,0.04,0.001,0.96,0,303,0,0.11,0.07,0,0,0,980.0,1.02,0,0.00816069,auto_clear,0
CASE01036,"Perez, Hayes and Lloyd",food_delivery,account_takeover,71,112.0,2.74,0.036,0.025,0.87,1,0,4,0.67,0.25,0,0,0,597.0,0.97,1,0.91154015,escalate,1
CASE01037,Phillips LLC,grocery,organic_growth,664,169.9,1.3,0.04,0.003,0.98,0,583,1,0.29,0.2,0,0,0,1233.0,1.06,0,0.03687314,auto_clear,0
CASE01038,Lynn-Jones,home_decor,festive_spike,447,81.4,3.85,0.101,0.0036,0.94,0,353,0,0.17,0.02,1,0,0,608.0,1.03,0,0.04578871,auto_clear,1
CASE01039,Barron and Sons,fashion_apparel,bank_account_update,622,178.6,1.22,0.03,0.0038,0.85,1,5,0,0.29,0.15,0,0,0,353.0,1.0,0,0.12590753,auto_clear,1
CASE01040,"Jones, Mcmahon and Spence",home_decor,bank_account_update,300,139.2,1.38,0.027,0.0042,0.88,1,6,0,0.24,0.13,0,0,0,494.0,1.0,0,0.13585195,auto_clear,1
CASE01041,Wheeler-Austin,saas_subscription,festive_spike,180,118.2,5.44,0.052,0.0036,0.9,0,575,0,0.22,0.02,1,0,0,843.0,1.09,0,0.15877146,auto_clear,1
CASE01042,Bush-Reynolds,food_delivery,bank_account_update,300,190.4,0.91,0.046,0.0063,0.81,1,2,0,0.49,0.05,0,0,0,779.0,1.08,0,0.13078754,auto_clear,1
CASE01043,"Martin, Preston and Moore",home_decor,festive_spike,180,44.1,4.39,0.033,0.0078,0.85,0,561,0,0.34,0.06,1,0,0,328.0,0.99,0,0.19216889,auto_clear,1
CASE01044,Rivera and Sons,education,organic_growth,400,84.9,1.2,0.02,0.0007,0.92,0,499,0,0.3,0.09,0,0,0,512.0,1.08,0,0.070244126,auto_clear,0
CASE01045,Terry-Bowen,saas_subscription,organic_growth,927,54.6,1.3,0.042,0.0048,0.94,0,673,0,0.21,0.11,0,0,0,222.0,0.94,0,0.011844897,auto_clear,0
CASE01046,"Fernandez, Guerrero and Evans",travel_hospitality,card_testing_mule,4,16.0,2.67,0.004,0.0531,0.41,0,718,0,0.9,0.09,0,1,0,105.0,0.62,0,0.15992074,auto_clear,1
CASE01047,Williams PLC,education,festive_spike,572,94.9,5.66,0.072,0.0093,0.83,0,565,1,0.31,0.07,1,0,0,1332.0,1.12,1,0.7477052,escalate,1
CASE01048,"Larsen, Hernandez and Ward",travel_hospitality,festive_spike,937,84.1,5.44,0.057,0.0,0.98,0,337,0,0.26,0.21,1,0,0,511.0,1.07,0,0.078351974,auto_clear,1
CASE01049,Miller-Colon,travel_hospitality,account_takeover,340,170.8,1.89,0.021,0.033,0.77,1,4,1,0.88,0.44,0,2,0,472.0,1.05,1,0.87154496,escalate,1
CASE01050,"Greene, Gonzalez and Johnson",fashion_apparel,account_takeover,250,137.5,1.88,0.023,0.0162,0.88,1,2,2,0.63,0.35,0,1,0,828.0,0.98,1,0.8765016,escalate,1
CASE01051,Little Inc,home_decor,bank_account_update,300,75.9,1.12,0.019,0.0052,0.85,1,2,0,0.2,0.06,0,0,0,922.0,1.14,0,0.1708646,auto_clear,1
CASE01052,Anthony-Parker,travel_hospitality,bank_account_update,300,184.0,1.11,0.07,0.0023,0.84,1,0,0,0.47,0.05,0,0,0,434.0,1.0,1,0.54238236,agent_review,1
CASE01053,Ruiz-Jacobson,saas_subscription,account_takeover,252,69.9,2.5,0.037,0.0649,1.0,1,0,1,0.65,0.38,0,1,0,619.0,0.92,0,0.3744306,agent_review,1
CASE01054,Davis-Stephens,education,festive_spike,619,48.2,4.09,0.099,0.0,0.92,0,427,1,0.36,0.06,1,0,0,1564.0,0.91,1,0.60473776,agent_review,1
CASE01055,Watson Group,food_delivery,card_testing_mule,5,136.3,6.14,0.032,0.0634,0.46,0,811,0,0.81,0.57,0,2,1,186.0,0.65,1,0.9985856,escalate,1
CASE01056,Lopez-Williams,food_delivery,card_testing_mule,69,172.0,6.09,0.049,0.0861,0.49,0,600,0,0.84,0.42,0,0,0,106.0,0.38,1,0.9988117,escalate,1
CASE01057,Marshall-Perez,food_delivery,card_testing_mule,40,110.2,3.64,0.02,0.1146,0.64,0,599,1,0.71,0.31,0,1,0,226.0,0.49,1,0.9077246,escalate,1
CASE01058,Elliott-Hernandez,electronics,festive_spike,827,148.7,3.62,0.032,0.0011,0.87,0,646,0,0.38,0.0,1,0,0,1091.0,1.02,0,0.058069658,auto_clear,1
CASE01059,"Contreras, Miller and Cooper",education,bank_account_update,300,83.4,1.28,0.034,0.0055,0.88,1,2,0,0.27,0.09,0,0,0,665.0,1.13,0,0.1750059,auto_clear,1
CASE01060,"Gutierrez, Avila and Perez",travel_hospitality,bank_account_update,654,136.9,1.03,0.05,0.0,0.86,1,5,0,0.49,0.04,0,0,0,50.0,1.09,0,0.007262183,auto_clear,1
CASE01061,Randall PLC,saas_subscription,organic_growth,400,175.8,1.21,0.007,0.0023,1.0,0,371,1,0.38,0.1,0,0,0,560.0,0.92,0,0.062496975,auto_clear,0
CASE01062,Sheppard-Mcdaniel,food_delivery,account_takeover,980,144.9,2.97,0.066,0.0312,0.86,1,0,2,0.75,0.62,0,1,0,1356.0,0.91,1,0.8416159,escalate,1
CASE01063,Armstrong-Young,home_decor,card_testing_mule,23,181.1,2.57,0.048,0.04,0.39,0,819,0,0.88,0.39,0,0,0,117.0,0.67,1,0.93317026,escalate,1
CASE01064,Miller-Orr,saas_subscription,card_testing_mule,41,119.6,5.51,0.03,0.0234,0.68,0,275,0,0.82,0.33,0,4,0,235.0,0.43,1,0.9318174,escalate,1
CASE01065,"Johnson, Duncan and Black",grocery,account_takeover,807,175.7,1.61,0.013,0.0281,1.0,1,3,3,0.63,0.33,0,0,0,865.0,1.0,0,0.19060235,auto_clear,1
CASE01066,"Byrd, Oliver and Martinez",beauty_cosmetics,card_testing_mule,43,129.2,3.69,0.051,0.0428,0.49,0,659,0,0.85,0.24,0,1,0,246.0,0.7,1,0.9118193,escalate,1
CASE01067,Thompson-Joyce,handicrafts_d2c,card_testing_mule,47,156.6,6.25,0.033,0.1035,0.61,0,486,0,0.7,0.32,0,1,0,20.0,0.55,1,0.9893054,escalate,1
CASE01068,Stokes and Sons,food_delivery,account_takeover,205,40.3,2.21,0.034,0.0057,0.79,1,2,5,0.79,0.32,0,0,0,659.0,1.05,1,0.92852813,escalate,1
CASE01069,Henderson Ltd,food_delivery,festive_spike,315,199.5,4.23,0.082,0.0069,0.92,0,289,0,0.43,0.13,1,1,0,1708.0,0.96,1,0.641486,agent_review,1
CASE01070,Harris-Carson,grocery,organic_growth,872,103.2,1.08,0.061,0.0017,0.97,0,523,0,0.39,0.0,0,0,0,546.0,1.13,0,0.0048340666,auto_clear,0
CASE01071,Flowers LLC,beauty_cosmetics,festive_spike,1747,55.0,5.72,0.068,0.0037,0.93,0,767,0,0.33,0.08,1,0,0,946.0,1.08,0,0.18347184,auto_clear,1
CASE01072,Bartlett-Sloan,education,organic_growth,400,187.7,1.23,0.061,0.0009,1.0,0,457,1,0.43,0.14,0,0,0,467.0,0.92,0,0.045135867,auto_clear,0
CASE01073,Miller PLC,electronics,festive_spike,384,121.9,4.71,0.114,0.0052,0.99,0,514,0,0.22,0.02,1,0,0,1428.0,1.09,0,0.14776987,auto_clear,1
CASE01074,Arnold-Gates,travel_hospitality,card_testing_mule,55,128.1,5.08,0.027,0.0821,0.59,0,730,0,0.89,0.24,0,2,1,340.0,0.35,1,0.9591714,escalate,1
CASE01075,"Ellis, Marks and Buchanan",travel_hospitality,account_takeover,499,230.2,1.5,0.042,0.0,0.89,1,4,1,0.86,0.31,0,0,0,961.0,1.06,0,0.22695546,agent_review,1
CASE01076,"Matthews, Harrington and Rodriguez",fashion_apparel,organic_growth,400,158.6,1.06,0.033,0.008,0.97,0,785,0,0.37,0.07,0,0,0,780.0,1.06,0,0.07370538,auto_clear,0
CASE01077,Hernandez PLC,handicrafts_d2c,festive_spike,820,121.9,4.91,0.072,0.0052,0.92,0,528,0,0.41,0.05,1,0,0,740.0,1.24,0,0.2775113,agent_review,1
CASE01078,"Chang, Ayers and Buckley",education,festive_spike,558,93.6,3.91,0.036,0.0,0.86,0,767,0,0.37,0.09,1,0,0,712.0,0.95,0,0.05972927,auto_clear,1
CASE01079,"Chan, Floyd and Dillon",grocery,bank_account_update,376,5.0,1.2,0.011,0.0017,0.83,1,2,0,0.25,0.09,0,0,0,952.0,0.95,0,0.14269695,auto_clear,1
CASE01080,Humphrey-Baker,saas_subscription,festive_spike,339,42.3,4.12,0.091,0.0144,1.0,0,404,0,0.33,0.13,1,0,0,93.0,1.09,1,0.53168225,agent_review,1
CASE01081,"Washington, Lynch and Johnson",food_delivery,organic_growth,710,5.0,1.19,0.035,0.0047,0.97,0,669,0,0.19,0.17,0,0,0,1264.0,0.85,0,0.023785371,auto_clear,0
CASE01082,Powell-Montgomery,home_decor,organic_growth,400,85.3,1.11,0.074,0.0047,0.9,0,330,1,0.28,0.08,0,1,0,663.0,0.99,0,0.043887075,auto_clear,0
CASE01083,"Steele, Williams and Preston",home_decor,card_testing_mule,32,82.4,3.16,0.051,0.0594,0.25,0,679,0,0.92,0.19,0,2,1,193.0,0.7,1,0.84230137,escalate,1
CASE01084,Vaughn-Williams,beauty_cosmetics,bank_account_update,474,43.1,1.36,0.016,0.0105,0.85,1,8,0,0.44,0.04,0,0,0,499.0,1.16,0,0.025636137,auto_clear,1
CASE01085,Mccall-Prince,fashion_apparel,bank_account_update,860,61.0,1.04,0.033,0.0052,0.99,1,0,0,0.28,0.1,0,0,0,337.0,0.94,0,0.04761432,auto_clear,1
CASE01086,Morgan LLC,grocery,card_testing_mule,50,116.6,4.34,0.045,0.0487,0.41,0,398,1,0.76,0.59,0,1,1,183.0,0.49,1,0.9605068,escalate,1
CASE01087,Ramirez-Vasquez,food_delivery,festive_spike,974,217.1,5.61,0.1,0.0084,0.88,0,337,1,0.4,0.04,1,0,0,1068.0,1.0,0,0.37622887,agent_review,1
CASE01088,"Cohen, Compton and Perez",travel_hospitality,festive_spike,180,5.0,5.98,0.103,0.0071,0.87,0,690,0,0.09,0.14,1,0,0,348.0,0.89,1,0.9320719,escalate,1
CASE01089,Mccann-Ramos,handicrafts_d2c,organic_growth,400,83.3,0.98,0.041,0.0037,0.96,0,613,0,0.37,0.11,0,0,0,1084.0,0.98,0,0.028586462,auto_clear,0
CASE01090,Adams-Butler,education,festive_spike,186,222.0,2.92,0.063,0.0051,0.92,0,378,0,0.21,0.16,1,0,0,1132.0,1.04,0,0.10879821,auto_clear,1
CASE01091,"Davis, Alexander and Mcintyre",education,organic_growth,400,65.7,1.1,0.0,0.0029,0.97,0,465,0,0.14,0.13,0,0,0,795.0,0.78,0,0.09342939,auto_clear,0
CASE01092,Figueroa-Malone,education,festive_spike,663,46.6,4.81,0.054,0.0071,0.94,0,215,1,0.34,0.21,1,0,0,2090.0,0.87,1,0.24898106,agent_review,1
CASE01093,Nicholson-Robertson,handicrafts_d2c,card_testing_mule,56,121.8,7.07,0.032,0.0553,0.77,0,256,0,0.66,0.48,0,1,1,152.0,0.57,1,0.9951207,escalate,1
CASE01094,Jones Ltd,home_decor,festive_spike,758,74.2,4.32,0.099,0.0103,0.93,0,682,0,0.52,0.02,1,0,0,597.0,1.08,0,0.09165431,auto_clear,1
CASE01095,"Powell, Deleon and Warren",food_delivery,bank_account_update,300,47.1,1.09,0.036,0.0093,0.9,1,9,0,0.47,0.0,0,0,0,814.0,0.94,0,0.060548514,auto_clear,1
CASE01096,"Johnson, Lee and Whitaker",food_delivery,bank_account_update,300,191.4,1.22,0.031,0.0015,0.95,1,1,1,0.2,0.07,0,0,0,1168.0,1.06,1,0.54228663,agent_review,1
CASE01097,Wright Group,home_decor,card_testing_mule,51,214.6,3.35,0.047,0.1071,0.63,0,707,1,0.82,0.31,0,1,0,111.0,0.2,1,0.9463451,escalate,1
CASE01098,Hull Ltd,home_decor,account_takeover,665,83.2,1.4,0.073,0.0375,0.96,1,0,3,0.58,0.18,0,1,0,613.0,1.04,1,0.8006862,escalate,1
CASE01099,Hill Group,fashion_apparel,festive_spike,313,111.5,5.08,0.107,0.0041,0.89,0,571,0,0.2,0.07,1,1,0,975.0,0.95,1,0.6657738,agent_review,1
CASE01100,"Sanders, Leblanc and Maldonado",food_delivery,bank_account_update,531,162.4,1.36,0.0,0.0083,0.83,1,7,0,0.38,0.11,0,0,0,445.0,0.83,0,0.028617097,auto_clear,1
CASE01101,Watson PLC,electronics,card_testing_mule,27,188.2,5.06,0.075,0.0317,0.47,0,559,1,0.87,0.45,0,1,1,336.0,0.49,1,0.9858925,escalate,1
CASE01102,Thompson-Harrell,beauty_cosmetics,festive_spike,355,83.5,5.96,0.134,0.0057,0.93,0,814,0,0.24,0.02,1,0,0,1392.0,1.05,1,0.9464177,escalate,1
CASE01103,"Arnold, Cooper and Monroe",fashion_apparel,card_testing_mule,43,171.4,7.85,0.058,0.0182,0.51,0,416,0,0.8,0.47,0,0,1,62.0,0.34,1,0.9993741,escalate,1
CASE01104,Curry-Barker,electronics,card_testing_mule,48,47.0,6.57,0.053,0.0685,0.44,0,732,0,0.94,0.23,0,1,0,88.0,0.13,1,0.99864763,escalate,1
CASE01105,Johnson-Williams,grocery,festive_spike,297,92.3,3.71,0.069,0.0058,0.89,0,238,1,0.45,0.08,1,1,0,1655.0,0.99,0,0.18671969,auto_clear,1
CASE01106,"Chan, Lewis and Walker",grocery,card_testing_mule,14,73.3,2.62,0.032,0.0713,0.61,0,380,0,0.76,0.39,0,3,1,408.0,0.63,0,0.23362957,agent_review,1
CASE01107,Byrd LLC,grocery,organic_growth,400,57.7,1.01,0.064,0.0017,0.96,0,530,0,0.23,0.02,0,0,0,666.0,0.85,0,0.02939865,auto_clear,0
CASE01108,"Ortiz, Smith and Deleon",food_delivery,account_takeover,201,158.3,1.91,0.063,0.0191,0.83,1,3,1,0.8,0.29,0,0,0,562.0,0.85,1,0.58373475,agent_review,1
CASE01109,"Smith, Buck and Holland",electronics,bank_account_update,1341,66.2,0.92,0.079,0.0084,0.9,1,5,1,0.2,0.14,0,0,0,1326.0,0.89,0,0.014349279,auto_clear,1
CASE01110,"Owen, Walker and Franklin",travel_hospitality,bank_account_update,920,123.1,1.19,0.044,0.0,0.75,1,4,0,0.33,0.1,0,0,0,1171.0,0.98,0,0.02998972,auto_clear,1
CASE01111,Marquez-Fletcher,home_decor,bank_account_update,300,82.7,1.19,0.028,0.0041,0.84,1,5,0,0.27,0.11,0,0,0,1035.0,0.96,0,0.09624597,auto_clear,1
CASE01112,Coleman-Bennett,education,account_takeover,170,166.4,1.94,0.046,0.0608,0.97,1,3,4,0.87,0.09,0,1,0,1433.0,1.02,1,0.96197087,escalate,1
CASE01113,Stevens-Robinson,food_delivery,organic_growth,400,147.0,1.07,0.037,0.0068,0.93,0,711,0,0.32,0.14,0,0,0,988.0,0.93,0,0.018435024,auto_clear,0
CASE01114,Byrd-Holloway,handicrafts_d2c,organic_growth,400,100.5,1.27,0.01,0.0022,1.0,0,424,2,0.22,0.0,0,1,0,386.0,1.03,0,0.04933408,auto_clear,0
CASE01115,Silva-Smith,food_delivery,organic_growth,400,264.0,1.4,0.015,0.0024,0.92,0,290,1,0.16,0.04,0,0,0,934.0,1.06,0,0.01906626,auto_clear,0
CASE01116,"Levy, Franco and Hoffman",beauty_cosmetics,organic_growth,400,77.5,1.16,0.069,0.0029,0.93,0,458,0,0.19,0.11,0,0,0,1248.0,1.09,0,0.056706183,auto_clear,0
CASE01117,"Lynch, Evans and Rodriguez",handicrafts_d2c,festive_spike,180,5.0,5.03,0.12,0.0,0.94,0,748,0,0.26,0.13,1,0,0,832.0,1.03,1,0.703822,escalate,1
CASE01118,Rogers LLC,electronics,organic_growth,400,268.0,1.3,0.041,0.0064,0.93,0,278,0,0.3,0.04,0,0,0,639.0,0.95,0,0.020893242,auto_clear,0
CASE01119,"Nguyen, Hill and Douglas",beauty_cosmetics,account_takeover,414,179.3,2.2,0.021,0.0263,0.7,1,0,2,0.51,0.62,0,0,0,984.0,1.27,1,0.86552626,escalate,1
CASE01120,"Evans, Hernandez and Cannon",electronics,account_takeover,362,71.5,2.84,0.043,0.0191,0.96,1,2,3,0.9,0.38,0,1,0,1161.0,1.05,1,0.9184807,escalate,1
CASE01121,Trujillo PLC,saas_subscription,festive_spike,259,19.8,2.79,0.083,0.0054,0.96,0,886,1,0.44,0.05,1,1,0,870.0,0.89,0,0.045001727,auto_clear,1
CASE01122,Guerrero-Becker,saas_subscription,organic_growth,1027,129.7,1.08,0.078,0.0041,0.99,0,513,0,0.21,0.04,0,0,0,899.0,1.02,0,0.009825309,auto_clear,0
CASE01123,"Johnson, Jimenez and Phillips",handicrafts_d2c,account_takeover,511,163.2,2.49,0.042,0.0041,0.83,1,1,2,0.46,0.54,0,1,0,528.0,0.98,1,0.8011421,escalate,1
CASE01124,Sullivan-Doyle,saas_subscription,festive_spike,1410,288.3,5.01,0.096,0.0058,0.85,0,826,0,0.52,0.05,1,0,0,1476.0,1.08,1,0.6627426,agent_review,1
CASE01125,"Erickson, Armstrong and Lee",education,festive_spike,869,164.9,5.38,0.106,0.0077,0.96,0,228,0,0.31,0.04,1,0,0,1021.0,0.92,1,0.63935375,agent_review,1
CASE01126,"Reeves, Parks and Little",saas_subscription,bank_account_update,1482,5.0,1.14,0.03,0.0084,0.78,1,5,0,0.37,0.12,0,1,0,455.0,0.73,0,0.059593257,auto_clear,1
CASE01127,Knox-Powers,beauty_cosmetics,organic_growth,987,165.7,1.33,0.048,0.0003,0.94,0,896,0,0.22,0.12,0,0,0,522.0,1.17,0,0.006204579,auto_clear,0
CASE01128,"Evans, Jackson and Sandoval",education,festive_spike,451,95.2,4.12,0.094,0.0067,0.94,0,784,0,0.36,0.1,1,0,0,83.0,0.95,0,0.15050021,auto_clear,1
CASE01129,"White, Davis and Anderson",fashion_apparel,account_takeover,565,41.1,2.05,0.071,0.0276,0.78,1,4,3,0.89,0.48,0,0,0,1642.0,1.08,1,0.89217836,escalate,1
CASE01130,Hardy-Hansen,handicrafts_d2c,festive_spike,1376,61.7,5.69,0.132,0.0096,0.93,0,788,1,0.4,0.05,1,0,0,1231.0,1.05,1,0.8392,escalate,1
CASE01131,Arroyo LLC,food_delivery,bank_account_update,406,54.1,1.11,0.049,0.0028,0.85,1,3,0,0.44,0.02,0,0,0,1276.0,0.87,1,0.45869225,agent_review,1
CASE01132,"Davis, Kelly and Garner",saas_subscription,organic_growth,691,106.7,1.12,0.078,0.0008,0.94,0,800,1,0.45,0.17,0,0,0,244.0,1.08,0,0.03725829,auto_clear,0
CASE01133,Fisher-Eaton,education,organic_growth,941,187.1,1.1,0.041,0.0047,1.0,0,611,0,0.3,0.08,0,0,0,437.0,1.11,0,0.022449885,auto_clear,0
CASE01134,Green-Carter,handicrafts_d2c,account_takeover,369,5.0,1.53,0.03,0.0164,0.89,1,1,4,0.51,0.33,0,1,0,1084.0,1.03,0,0.71701247,escalate,1
CASE01135,Ruiz Ltd,grocery,card_testing_mule,18,5.0,5.95,0.071,0.0674,0.76,0,577,0,0.89,0.31,0,1,1,114.0,0.76,1,0.9984352,escalate,1
CASE01136,"Carpenter, Oliver and Kennedy",beauty_cosmetics,organic_growth,502,134.2,1.11,0.024,0.0031,0.91,0,258,0,0.16,0.11,0,0,0,1320.0,0.98,0,0.05380973,auto_clear,0
CASE01137,Mason Ltd,home_decor,account_takeover,1523,60.8,2.34,0.051,0.0019,0.95,1,2,3,0.88,0.48,0,0,0,736.0,1.05,1,0.6061051,agent_review,1
CASE01138,Moreno-Gutierrez,grocery,account_takeover,1017,118.2,2.06,0.094,0.0137,0.88,1,1,1,0.81,0.44,0,2,0,570.0,0.92,0,0.15168051,auto_clear,1
CASE01139,Taylor and Sons,grocery,bank_account_update,300,243.8,1.41,0.036,0.0122,0.87,1,0,0,0.38,0.09,0,0,0,509.0,0.88,0,0.041857697,auto_clear,1
CASE01140,Ortiz-Hudson,handicrafts_d2c,account_takeover,504,153.3,2.87,0.055,0.0397,0.84,1,3,1,0.88,0.32,0,1,0,78.0,0.98,1,0.8740762,escalate,1
CASE01141,Thomas-Huffman,handicrafts_d2c,bank_account_update,381,119.4,1.37,0.043,0.0106,0.93,1,9,0,0.27,0.1,0,0,0,408.0,1.15,0,0.048139304,auto_clear,1
CASE01142,Maxwell Group,electronics,card_testing_mule,25,35.4,7.43,0.065,0.0816,0.59,0,808,0,0.66,0.3,0,2,1,255.0,0.45,1,0.99493045,escalate,1
CASE01143,Welch-Thompson,education,bank_account_update,649,150.1,0.97,0.021,0.0025,0.88,1,3,2,0.37,0.06,0,0,0,932.0,1.0,0,0.048323035,auto_clear,1
CASE01144,"Brown, Hayes and Clark",fashion_apparel,organic_growth,400,226.4,1.16,0.015,0.0067,0.97,0,761,0,0.39,0.07,0,0,0,1453.0,0.72,0,0.14485545,auto_clear,0
CASE01145,Johnston and Sons,food_delivery,bank_account_update,354,192.4,1.06,0.053,0.0042,0.9,1,1,0,0.41,0.02,0,0,0,1213.0,1.09,1,0.09083316,auto_clear,1
CASE01146,Glover-Chan,home_decor,festive_spike,343,157.3,3.67,0.086,0.0091,0.88,0,733,0,0.31,0.09,1,0,0,879.0,1.01,0,0.036034014,auto_clear,1
CASE01147,Mendez Ltd,saas_subscription,bank_account_update,368,107.0,0.88,0.027,0.0041,0.85,1,4,1,0.32,0.02,0,0,0,424.0,0.92,1,0.45052463,agent_review,1
CASE01148,Powell-Sanford,grocery,bank_account_update,300,57.9,1.19,0.007,0.0095,0.9,1,6,0,0.49,0.2,0,0,0,863.0,0.94,1,0.13852303,auto_clear,1
CASE01149,Smith-Ferguson,saas_subscription,bank_account_update,568,143.9,1.08,0.023,0.0033,0.98,1,9,0,0.35,0.08,0,0,0,823.0,0.94,0,0.056742962,auto_clear,1
CASE01150,"Watson, Smith and Morris",handicrafts_d2c,bank_account_update,300,183.4,1.1,0.023,0.0076,0.93,1,5,0,0.33,0.19,0,1,0,782.0,0.98,0,0.14088157,auto_clear,1
CASE01151,"Lee, Rhodes and Sims",education,card_testing_mule,28,95.5,6.34,0.059,0.0666,0.84,0,381,2,0.76,0.29,0,0,0,137.0,0.43,1,0.9986658,escalate,1
CASE01152,Perez LLC,beauty_cosmetics,card_testing_mule,46,176.4,4.14,0.023,0.0344,0.42,0,235,0,0.58,0.4,0,2,1,272.0,0.37,0,0.38790476,agent_review,1
CASE01153,Anderson-Reyes,grocery,bank_account_update,587,95.4,0.94,0.026,0.0063,1.0,1,5,0,0.13,0.06,0,0,0,874.0,0.87,0,0.033447154,auto_clear,1
CASE01154,"Torres, Brown and Williams",saas_subscription,card_testing_mule,22,148.0,2.67,0.023,0.0731,0.55,0,849,0,0.78,0.21,0,1,0,201.0,0.5,0,0.3078387,agent_review,1
CASE01155,Bryant-Meyer,electronics,account_takeover,325,159.8,2.19,0.033,0.025,0.9,1,2,1,0.75,0.35,0,0,0,505.0,0.84,1,0.58994555,agent_review,1
CASE01156,"Morgan, Barron and Cowan",education,bank_account_update,701,129.4,0.72,0.067,0.0045,0.71,1,6,0,0.39,0.1,0,0,0,1389.0,0.89,0,0.057023175,auto_clear,1
CASE01157,Ferrell-Henry,home_decor,account_takeover,335,209.1,2.59,0.021,0.0218,0.88,1,4,2,0.58,0.42,0,0,0,622.0,0.86,0,0.8848638,escalate,1
CASE01158,Martin Group,saas_subscription,card_testing_mule,33,26.3,3.39,0.046,0.0274,0.65,0,304,0,0.63,0.47,0,2,1,420.0,0.56,0,0.50396043,agent_review,1
CASE01159,Perez Ltd,travel_hospitality,festive_spike,280,170.0,3.34,0.088,0.0031,0.91,0,214,0,0.4,0.02,1,0,0,702.0,1.1,0,0.038239114,auto_clear,1
CASE01160,Clark Inc,handicrafts_d2c,card_testing_mule,24,148.1,5.17,0.04,0.0833,0.63,0,485,1,0.87,0.49,0,1,1,127.0,1.0,1,0.99185,escalate,1
CASE01161,"Wagner, Martinez and Dawson",food_delivery,account_takeover,478,107.5,2.75,0.051,0.0037,0.81,1,3,1,0.52,0.24,0,0,0,844.0,1.01,1,0.64212376,agent_review,1
CASE01162,Brooks Ltd,fashion_apparel,organic_growth,806,27.4,1.2,0.048,0.003,0.97,0,413,0,0.21,0.0,0,0,0,1158.0,0.99,0,0.016987737,auto_clear,0
CASE01163,Wise-Dean,beauty_cosmetics,account_takeover,719,72.3,1.65,0.016,0.0151,1.0,1,0,1,0.68,0.16,0,0,0,1085.0,0.83,0,0.07360287,auto_clear,1
CASE01164,"Vang, Stanley and Valdez",education,organic_growth,477,157.4,1.03,0.032,0.0003,0.93,0,791,0,0.3,0.08,0,1,0,198.0,1.06,0,0.039371837,auto_clear,0
CASE01165,Williams Inc,education,festive_spike,499,53.5,3.87,0.131,0.0085,0.93,0,570,0,0.24,0.21,1,0,0,783.0,0.94,0,0.1385484,auto_clear,1
CASE01166,Wallace-Martinez,beauty_cosmetics,organic_growth,400,112.4,1.19,0.003,0.0038,0.91,0,629,0,0.23,0.15,0,1,0,387.0,0.78,0,0.1189003,auto_clear,0
