case_id,merchant_name,mcc_category,archetype,merchant_tenure_days,avg_daily_txn_30d,volume_spike_ratio,refund_rate_30d,chargeback_rate_90d,kyc_completeness_score,bank_account_changed_flag,days_since_bank_change,customer_complaint_count_30d,device_ip_diversity_score,night_txn_ratio,is_festive_period,prior_flags_count,prior_flags_confirmed_fraud,avg_ticket_size,ticket_size_change_ratio,label_is_fraud
CASE01089,Mccann-Ramos,handicrafts_d2c,organic_growth,400,83.3,0.98,0.041,0.0037,0.96,0,613,0,0.37,0.11,0,0,0,1084.0,0.98,0
CASE01090,Adams-Butler,education,festive_spike,186,222.0,2.92,0.063,0.0051,0.92,0,378,0,0.21,0.16,1,0,0,1132.0,1.04,0
CASE01091,"Davis, Alexander and Mcintyre",education,organic_growth,400,65.7,1.1,0.0,0.0029,0.97,0,465,0,0.14,0.13,0,0,0,795.0,0.78,0
CASE01092,Figueroa-Malone,education,festive_spike,663,46.6,4.81,0.054,0.0071,0.94,0,215,1,0.34,0.21,1,0,0,2090.0,0.87,1
CASE01093,Nicholson-Robertson,handicrafts_d2c,card_testing_mule,56,121.8,7.07,0.032,0.0553,0.77,0,256,0,0.66,0.48,0,1,1,152.0,0.57,1
CASE01094,Jones Ltd,home_decor,festive_spike,758,74.2,4.32,0.099,0.0103,0.93,0,682,0,0.52,0.02,1,0,0,597.0,1.08,0
CASE01095,"Powell, Deleon and Warren",food_delivery,bank_account_update,300,47.1,1.09,0.036,0.0093,0.9,1,9,0,0.47,0.0,0,0,0,814.0,0.94,0
CASE01096,"Johnson, Lee and Whitaker",food_delivery,bank_account_update,300,191.4,1.22,0.031,0.0015,0.95,1,1,1,0.2,0.07,0,0,0,1168.0,1.06,1
CASE01097,Wright Group,home_decor,card_testing_mule,51,214.6,3.35,0.047,0.1071,0.63,0,707,1,0.82,0.31,0,1,0,111.0,0.2,1
CASE01098,Hull Ltd,home_decor,account_takeover,665,83.2,1.4,0.073,0.0375,0.96,1,0,3,0.58,0.18,0,1,0,613.0,1.04,1
CASE01099,Hill Group,fashion_apparel,festive_spike,313,111.5,5.08,0.107,0.0041,0.89,0,571,0,0.2,0.07,1,1,0,975.0,0.95,1
CASE01100,"Sanders, Leblanc and Maldonado",food_delivery,bank_account_update,531,162.4,1.36,0.0,0.0083,0.83,1,7,0,0.38,0.11,0,0,0,445.0,0.83,0
CASE01101,Watson PLC,electronics,card_testing_mule,27,188.2,5.06,0.075,0.0317,0.47,0,559,1,0.87,0.45,0,1,1,336.0,0.49,1
CASE01102,Thompson-Harrell,beauty_cosmetics,festive_spike,355,83.5,5.96,0.134,0.0057,0.93,0,814,0,0.24,0.02,1,0,0,1392.0,1.05,1
CASE01103,"Arnold, Cooper and Monroe",fashion_apparel,card_testing_mule,43,171.4,7.85,0.058,0.0182,0.51,0,416,0,0.8,0.47,0,0,1,62.0,0.34,1
CASE01104,Curry-Barker,electronics,card_testing_mule,48,47.0,6.57,0.053,0.0685,0.44,0,732,0,0.94,0.23,0,1,0,88.0,0.13,1
CASE01105,Johnson-Williams,grocery,festive_spike,297,92.3,3.71,0.069,0.0058,0.89,0,238,1,0.45,0.08,1,1,0,1655.0,0.99,0
CASE01106,"Chan, Lewis and Walker",grocery,card_testing_mule,14,73.3,2.62,0.032,0.0713,0.61,0,380,0,0.76,0.39,0,3,1,408.0,0.63,0
CASE01107,Byrd LLC,grocery,organic_growth,400,57.7,1.01,0.064,0.0017,0.96,0,530,0,0.23,0.02,0,0,0,666.0,0.85,0
CASE01108,"Ortiz, Smith and Deleon",food_delivery,account_takeover,201,158.3,1.91,0.063,0.0191,0.83,1,3,1,0.8,0.29,0,0,0,562.0,0.85,1
CASE01109,"Smith, Buck and Holland",electronics,bank_account_update,1341,66.2,0.92,0.079,0.0084,0.9,1,5,1,0.2,0.14,0,0,0,1326.0,0.89,0
CASE01110,"Owen, Walker and Franklin",travel_hospitality,bank_account_update,920,123.1,1.19,0.044,0.0,0.75,1,4,0,0.33,0.1,0,0,0,1171.0,0.98,0
CASE01111,Marquez-Fletcher,home_decor,bank_account_update,300,82.7,1.19,0.028,0.0041,0.84,1,5,0,0.27,0.11,0,0,0,1035.0,0.96,0
CASE01112,Coleman-Bennett,education,account_takeover,170,166.4,1.94,0.046,0.0608,0.97,1,3,4,0.87,0.09,0,1,0,1433.0,1.02,1
CASE01113,Stevens-Robinson,food_delivery,organic_growth,400,147.0,1.07,0.037,0.0068,0.93,0,711,0,0.32,0.14,0,0,0,988.0,0.93,0
CASE01114,Byrd-Holloway,handicrafts_d2c,organic_growth,400,100.5,1.27,0.01,0.0022,1.0,0,424,2,0.22,0.0,0,1,0,386.0,1.03,0
CASE01115,Silva-Smith,food_delivery,organic_growth,400,264.0,1.4,0.015,0.0024,0.92,0,290,1,0.16,0.04,0,0,0,934.0,1.06,0
CASE01116,"Levy, Franco and Hoffman",beauty_cosmetics,organic_growth,400,77.5,1.16,0.069,0.0029,0.93,0,458,0,0.19,0.11,0,0,0,1248.0,1.09,0
CASE01117,"Lynch, Evans and Rodriguez",handicrafts_d2c,festive_spike,180,5.0,5.03,0.12,0.0,0.94,0,748,0,0.26,0.13,1,0,0,832.0,1.03,1
CASE01118,Rogers LLC,electronics,organic_growth,400,268.0,1.3,0.041,0.0064,0.93,0,278,0,0.3,0.04,0,0,0,639.0,0.95,0
CASE01119,"Nguyen, Hill and Douglas",beauty_cosmetics,account_takeover,414,179.3,2.2,0.021,0.0263,0.7,1,0,2,0.51,0.62,0,0,0,984.0,1.27,1
CASE01120,"Evans, Hernandez and Cannon",electronics,account_takeover,362,71.5,2.84,0.043,0.0191,0.96,1,2,3,0.9,0.38,0,1,0,1161.0,1.05,1
CASE01121,Trujillo PLC,saas_subscription,festive_spike,259,19.8,2.79,0.083,0.0054,0.96,0,886,1,0.44,0.05,1,1,0,870.0,0.89,0
CASE01122,Guerrero-Becker,saas_subscription,organic_growth,1027,129.7,1.08,0.078,0.0041,0.99,0,513,0,0.21,0.04,0,0,0,899.0,1.02,0
CASE01123,"Johnson, Jimenez and Phillips",handicrafts_d2c,account_takeover,511,163.2,2.49,0.042,0.0041,0.83,1,1,2,0.46,0.54,0,1,0,528.0,0.98,1
CASE01124,Sullivan-Doyle,saas_subscription,festive_spike,1410,288.3,5.01,0.096,0.0058,0.85,0,826,0,0.52,0.05,1,0,0,1476.0,1.08,1
CASE01125,"Erickson, Armstrong and Lee",education,festive_spike,869,164.9,5.38,0.106,0.0077,0.96,0,228,0,0.31,0.04,1,0,0,1021.0,0.92,1
CASE01126,"Reeves, Parks and Little",saas_subscription,bank_account_update,1482,5.0,1.14,0.03,0.0084,0.78,1,5,0,0.37,0.12,0,1,0,455.0,0.73,0
CASE01127,Knox-Powers,beauty_cosmetics,organic_growth,987,165.7,1.33,0.048,0.0003,0.94,0,896,0,0.22,0.12,0,0,0,522.0,1.17,0
CASE01128,"Evans, Jackson and Sandoval",education,festive_spike,451,95.2,4.12,0.094,0.0067,0.94,0,784,0,0.36,0.1,1,0,0,83.0,0.95,0
CASE01129,"White, Davis and Anderson",fashion_apparel,account_takeover,565,41.1,2.05,0.071,0.0276,0.78,1,4,3,0.89,0.48,0,0,0,1642.0,1.08,1
CASE01130,Hardy-Hansen,handicrafts_d2c,festive_spike,1376,61.7,5.69,0.132,0.0096,0.93,0,788,1,0.4,0.05,1,0,0,1231.0,1.05,1
CASE01131,Arroyo LLC,food_delivery,bank_account_update,406,54.1,1.11,0.049,0.0028,0.85,1,3,0,0.44,0.02,0,0,0,1276.0,0.87,1
CASE01132,"Davis, Kelly and Garner",saas_subscription,organic_growth,691,106.7,1.12,0.078,0.0008,0.94,0,800,1,0.45,0.17,0,0,0,244.0,1.08,0
CASE01133,Fisher-Eaton,education,organic_growth,941,187.1,1.1,0.041,0.0047,1.0,0,611,0,0.3,0.08,0,0,0,437.0,1.11,0
CASE01134,Green-Carter,handicrafts_d2c,account_takeover,369,5.0,1.53,0.03,0.0164,0.89,1,1,4,0.51,0.33,0,1,0,1084.0,1.03,0
CASE01135,Ruiz Ltd,grocery,card_testing_mule,18,5.0,5.95,0.071,0.0674,0.76,0,577,0,0.89,0.31,0,1,1,114.0,0.76,1
CASE01136,"Carpenter, Oliver and Kennedy",beauty_cosmetics,organic_growth,502,134.2,1.11,0.024,0.0031,0.91,0,258,0,0.16,0.11,0,0,0,1320.0,0.98,0
CASE01137,Mason Ltd,home_decor,account_takeover,1523,60.8,2.34,0.051,0.0019,0.95,1,2,3,0.88,0.48,0,0,0,736.0,1.05,1
CASE01138,Moreno-Gutierrez,grocery,account_takeover,1017,118.2,2.06,0.094,0.0137,0.88,1,1,1,0.81,0.44,0,2,0,570.0,0.92,0
CASE01139,Taylor and Sons,grocery,bank_account_update,300,243.8,1.41,0.036,0.0122,0.87,1,0,0,0.38,0.09,0,0,0,509.0,0.88,0
CASE01140,Ortiz-Hudson,handicrafts_d2c,account_takeover,504,153.3,2.87,0.055,0.0397,0.84,1,3,1,0.88,0.32,0,1,0,78.0,0.98,1
CASE01141,Thomas-Huffman,handicrafts_d2c,bank_account_update,381,119.4,1.37,0.043,0.0106,0.93,1,9,0,0.27,0.1,0,0,0,408.0,1.15,0
CASE01142,Maxwell Group,electronics,card_testing_mule,25,35.4,7.43,0.065,0.0816,0.59,0,808,0,0.66,0.3,0,2,1,255.0,0.45,1
CASE01143,Welch-Thompson,education,bank_account_update,649,150.1,0.97,0.021,0.0025,0.88,1,3,2,0.37,0.06,0,0,0,932.0,1.0,0
CASE01144,"Brown, Hayes and Clark",fashion_apparel,organic_growth,400,226.4,1.16,0.015,0.0067,0.97,0,761,0,0.39,0.07,0,0,0,1453.0,0.72,0
CASE01145,Johnston and Sons,food_delivery,bank_account_update,354,192.4,1.06,0.053,0.0042,0.9,1,1,0,0.41,0.02,0,0,0,1213.0,1.09,1
CASE01146,Glover-Chan,home_decor,festive_spike,343,157.3,3.67,0.086,0.0091,0.88,0,733,0,0.31,0.09,1,0,0,879.0,1.01,0
CASE01147,Mendez Ltd,saas_subscription,bank_account_update,368,107.0,0.88,0.027,0.0041,0.85,1,4,1,0.32,0.02,0,0,0,424.0,0.92,1
CASE01148,Powell-Sanford,grocery,bank_account_update,300,57.9,1.19,0.007,0.0095,0.9,1,6,0,0.49,0.2,0,0,0,863.0,0.94,1
CASE01149,Smith-Ferguson,saas_subscription,bank_account_update,568,143.9,1.08,0.023,0.0033,0.98,1,9,0,0.35,0.08,0,0,0,823.0,0.94,0
CASE01150,"Watson, Smith and Morris",handicrafts_d2c,bank_account_update,300,183.4,1.1,0.023,0.0076,0.93,1,5,0,0.33,0.19,0,1,0,782.0,0.98,0
CASE01151,"Lee, Rhodes and Sims",education,card_testing_mule,28,95.5,6.34,0.059,0.0666,0.84,0,381,2,0.76,0.29,0,0,0,137.0,0.43,1
CASE01152,Perez LLC,beauty_cosmetics,card_testing_mule,46,176.4,4.14,0.023,0.0344,0.42,0,235,0,0.58,0.4,0,2,1,272.0,0.37,0
CASE01153,Anderson-Reyes,grocery,bank_account_update,587,95.4,0.94,0.026,0.0063,1.0,1,5,0,0.13,0.06,0,0,0,874.0,0.87,0
CASE01154,"Torres, Brown and Williams",saas_subscription,card_testing_mule,22,148.0,2.67,0.023,0.0731,0.55,0,849,0,0.78,0.21,0,1,0,201.0,0.5,0
CASE01155,Bryant-Meyer,electronics,account_takeover,325,159.8,2.19,0.033,0.025,0.9,1,2,1,0.75,0.35,0,0,0,505.0,0.84,1
CASE01156,"Morgan, Barron and Cowan",education,bank_account_update,701,129.4,0.72,0.067,0.0045,0.71,1,6,0,0.39,0.1,0,0,0,1389.0,0.89,0
CASE01157,Ferrell-Henry,home_decor,account_takeover,335,209.1,2.59,0.021,0.0218,0.88,1,4,2,0.58,0.42,0,0,0,622.0,0.86,0
CASE01158,Martin Group,saas_subscription,card_testing_mule,33,26.3,3.39,0.046,0.0274,0.65,0,304,0,0.63,0.47,0,2,1,420.0,0.56,0
CASE01159,Perez Ltd,travel_hospitality,festive_spike,280,170.0,3.34,0.088,0.0031,0.91,0,214,0,0.4,0.02,1,0,0,702.0,1.1,0
CASE01160,Clark Inc,handicrafts_d2c,card_testing_mule,24,148.1,5.17,0.04,0.0833,0.63,0,485,1,0.87,0.49,0,1,1,127.0,1.0,1
CASE01161,"Wagner, Martinez and Dawson",food_delivery,account_takeover,478,107.5,2.75,0.051,0.0037,0.81,1,3,1,0.52,0.24,0,0,0,844.0,1.01,1
CASE01162,Brooks Ltd,fashion_apparel,organic_growth,806,27.4,1.2,0.048,0.003,0.97,0,413,0,0.21,0.0,0,0,0,1158.0,0.99,0
CASE01163,Wise-Dean,beauty_cosmetics,account_takeover,719,72.3,1.65,0.016,0.0151,1.0,1,0,1,0.68,0.16,0,0,0,1085.0,0.83,0
CASE01164,"Vang, Stanley and Valdez",education,organic_growth,477,157.4,1.03,0.032,0.0003,0.93,0,791,0,0.3,0.08,0,1,0,198.0,1.06,0
CASE01165,Williams Inc,education,festive_spike,499,53.5,3.87,0.131,0.0085,0.93,0,570,0,0.24,0.21,1,0,0,783.0,0.94,0
CASE01166,Wallace-Martinez,beauty_cosmetics,organic_growth,400,112.4,1.19,0.003,0.0038,0.91,0,629,0,0.23,0.15,0,1,0,387.0,0.78,0
CASE01167,Wells-Hernandez,electronics,organic_growth,400,75.8,1.31,0.042,0.0042,0.92,0,402,0,0.32,0.08,0,1,0,813.0,1.09,0
CASE01168,"Jennings, Smith and Fisher",fashion_apparel,bank_account_update,300,69.6,0.99,0.025,0.0067,0.81,1,5,0,0.31,0.07,0,1,0,950.0,0.87,0
CASE01169,Bates LLC,beauty_cosmetics,bank_account_update,300,141.9,0.88,0.056,0.0033,0.88,1,6,0,0.18,0.03,0,1,0,455.0,1.12,0
CASE01170,"Obrien, Taylor and Rivas",saas_subscription,account_takeover,103,5.0,2.53,0.04,0.0567,0.8,1,1,3,0.69,0.33,0,1,0,574.0,0.95,1
CASE01171,Hunt PLC,saas_subscription,festive_spike,1239,65.7,4.09,0.09,0.0015,1.0,0,597,0,0.16,0.12,1,0,0,760.0,1.0,0
CASE01172,Campbell Inc,handicrafts_d2c,festive_spike,1644,107.5,2.8,0.054,0.0038,0.98,0,436,0,0.3,0.08,1,0,0,876.0,0.85,0
CASE01173,Gonzalez-Gonzalez,fashion_apparel,account_takeover,190,178.7,2.19,0.032,0.0364,0.86,1,3,2,0.94,0.43,0,0,0,910.0,1.01,1
CASE01174,Decker-Dudley,grocery,card_testing_mule,53,26.9,4.12,0.045,0.0463,0.68,0,879,0,0.84,0.24,0,3,1,185.0,0.27,1
CASE01175,Warner-Phillips,electronics,account_takeover,241,169.0,1.48,0.024,0.0188,1.0,1,2,5,0.42,0.13,0,0,0,1301.0,0.92,1
CASE01176,Kelley and Sons,education,bank_account_update,633,188.1,0.84,0.038,0.0036,0.98,1,3,0,0.17,0.08,0,0,0,1070.0,0.93,0
CASE01177,"Fitzpatrick, Rivera and Smith",handicrafts_d2c,organic_growth,473,20.7,1.24,0.017,0.004,0.99,0,490,0,0.3,0.09,0,0,0,928.0,1.04,1
CASE01178,"Davis, Rodriguez and Andrews",grocery,bank_account_update,300,55.0,0.94,0.017,0.0064,0.84,1,1,0,0.48,0.11,0,0,0,534.0,1.03,0
CASE01179,Hernandez-Davis,food_delivery,organic_growth,400,168.1,1.09,0.061,0.0039,0.98,0,238,1,0.37,0.11,0,0,0,1010.0,0.93,0
CASE01180,"Jones, Cummings and Conway",fashion_apparel,bank_account_update,300,44.1,1.0,0.062,0.0069,0.89,1,0,0,0.5,0.08,0,0,0,50.0,0.88,0
CASE01181,"Hall, Hinton and Phillips",beauty_cosmetics,account_takeover,240,126.5,2.5,0.044,0.0311,0.91,1,2,0,0.72,0.22,0,1,0,749.0,1.0,1
CASE01182,Williams-Li,grocery,account_takeover,893,47.8,2.86,0.07,0.0328,0.75,1,3,2,0.57,0.32,0,1,0,581.0,0.81,0
CASE01183,Phelps LLC,education,festive_spike,458,121.6,5.91,0.103,0.0045,0.84,0,518,0,0.2,0.21,1,0,0,332.0,0.97,1
CASE01184,"Edwards, Rodgers and Davis",home_decor,card_testing_mule,13,83.7,2.87,0.0,0.0952,0.45,0,878,1,1.0,0.23,0,0,0,283.0,0.44,0
CASE01185,Smith and Sons,handicrafts_d2c,festive_spike,205,140.1,5.87,0.097,0.0083,0.91,0,544,0,0.31,0.1,1,1,0,650.0,0.96,1
CASE01186,"Holland, Murphy and Kline",handicrafts_d2c,account_takeover,126,168.0,2.96,0.0,0.025,0.8,1,2,2,0.72,0.34,0,1,0,1906.0,1.12,1
CASE01187,"Adams, Quinn and Watson",electronics,festive_spike,370,226.4,3.64,0.118,0.0042,0.97,0,573,0,0.23,0.07,1,0,0,296.0,0.99,0
CASE01188,White-Morales,travel_hospitality,bank_account_update,505,146.4,1.0,0.041,0.0,0.81,1,9,0,0.32,0.1,0,0,0,973.0,0.96,0
CASE01189,Nelson-Cruz,education,festive_spike,180,80.9,2.62,0.107,0.0,0.85,0,394,0,0.29,0.12,1,0,0,594.0,0.78,0
CASE01190,Marsh-Banks,home_decor,festive_spike,180,84.1,3.58,0.112,0.0102,0.94,0,547,0,0.41,0.05,1,0,0,1105.0,1.01,0
CASE01191,Wilson Ltd,food_delivery,account_takeover,415,178.1,2.4,0.038,0.028,0.99,1,4,3,0.72,0.19,0,1,0,127.0,1.0,1
CASE01192,"Brown, Dunlap and Moore",handicrafts_d2c,festive_spike,494,18.5,4.81,0.096,0.0,0.95,0,291,1,0.31,0.04,1,0,0,373.0,1.23,0
CASE01193,Pruitt-Webb,grocery,festive_spike,321,92.0,3.31,0.105,0.0,0.93,0,793,2,0.19,0.05,1,0,0,50.0,1.13,0
CASE01194,"Gregory, White and James",grocery,bank_account_update,300,83.2,1.09,0.009,0.0,0.86,1,6,1,0.39,0.06,0,1,0,674.0,0.98,0
CASE01195,Carr-Huffman,education,festive_spike,276,80.1,3.59,0.068,0.0008,0.98,0,349,2,0.17,0.04,1,0,0,1099.0,0.93,0
CASE01196,"Mcpherson, Anderson and Knapp",travel_hospitality,account_takeover,715,44.3,2.05,0.089,0.018,0.85,1,0,2,0.62,0.3,0,0,0,681.0,0.93,0
CASE01197,Clay Group,beauty_cosmetics,account_takeover,874,45.4,2.27,0.025,0.0117,0.7,1,1,4,0.86,0.46,0,1,0,939.0,1.0,1
CASE01198,Brown Ltd,fashion_apparel,festive_spike,180,5.0,5.48,0.114,0.0024,0.91,0,829,0,0.35,0.06,1,0,0,434.0,0.91,0
CASE01199,Smith-Oneill,beauty_cosmetics,festive_spike,630,115.3,5.08,0.089,0.0085,0.99,0,770,0,0.29,0.05,1,0,0,685.0,1.03,0
CASE01200,"Saunders, Ray and Cunningham",grocery,organic_growth,400,204.6,1.18,0.039,0.0044,0.93,0,397,0,0.26,0.09,0,0,0,936.0,0.9,0
CASE01201,"Marks, Stone and Watts",handicrafts_d2c,festive_spike,1021,131.3,3.34,0.037,0.0035,0.87,0,893,1,0.27,0.05,1,0,0,884.0,1.05,0
CASE01202,"Davis, Stanley and Wright",electronics,organic_growth,587,179.2,1.2,0.066,0.0,0.97,0,794,1,0.28,0.05,0,0,0,50.0,1.14,0
CASE01203,Alvarado-Davidson,home_decor,festive_spike,180,160.7,4.19,0.074,0.0095,1.0,0,320,0,0.29,0.06,1,0,0,813.0,0.97,0
CASE01204,Combs PLC,education,organic_growth,441,89.0,1.23,0.039,0.0008,0.88,0,655,1,0.36,0.13,0,1,0,1132.0,1.06,0
CASE01205,"Brown, Schneider and Moore",fashion_apparel,bank_account_update,300,45.4,1.19,0.0,0.0003,1.0,1,8,0,0.3,0.14,0,0,0,795.0,0.9,0
CASE01206,Christian-Booth,food_delivery,bank_account_update,1005,47.1,1.0,0.017,0.0026,0.89,1,9,0,0.42,0.04,0,0,0,397.0,0.8,0
CASE01207,Walton LLC,beauty_cosmetics,card_testing_mule,66,185.3,3.4,0.054,0.0821,0.35,0,766,0,0.74,0.27,0,1,0,291.0,0.35,1
CASE01208,Rivera LLC,fashion_apparel,bank_account_update,1075,72.3,1.14,0.046,0.0057,0.98,1,0,0,0.19,0.08,0,0,0,1629.0,0.92,0
CASE01209,Hunter PLC,handicrafts_d2c,bank_account_update,758,97.3,1.4,0.0,0.001,0.86,1,7,0,0.31,0.15,0,0,0,347.0,1.13,0
CASE01210,"Gray, Montoya and Miller",education,bank_account_update,319,278.5,0.95,0.014,0.0013,0.84,1,6,0,0.3,0.18,0,0,0,928.0,1.19,0
CASE01211,Solis-West,beauty_cosmetics,account_takeover,501,41.0,1.43,0.051,0.0375,1.0,1,1,1,0.69,0.28,0,0,0,592.0,1.01,0
CASE01212,West-Wilson,beauty_cosmetics,organic_growth,400,78.7,1.15,0.024,0.0036,0.96,0,801,0,0.36,0.04,0,0,0,767.0,1.06,0
CASE01213,Mcgee-Smith,food_delivery,card_testing_mule,29,110.6,5.0,0.0,0.0579,0.49,0,655,0,0.78,0.48,0,1,0,152.0,0.68,0
CASE01214,Gutierrez-Hawkins,handicrafts_d2c,card_testing_mule,30,163.9,6.66,0.038,0.0812,0.7,0,886,0,0.87,0.36,0,0,0,316.0,0.57,1
CASE01215,Petersen PLC,fashion_apparel,bank_account_update,375,65.5,1.3,0.031,0.002,0.75,1,6,0,0.19,0.06,0,0,0,1124.0,1.11,0
CASE01216,"Walsh, Wu and Hart",home_decor,organic_growth,773,93.2,1.13,0.054,0.003,0.97,0,453,0,0.32,0.09,0,0,0,1384.0,1.03,0
CASE01217,"Powers, Clements and Cox",saas_subscription,card_testing_mule,46,177.1,5.54,0.043,0.0212,0.45,0,704,1,0.74,0.33,0,1,0,48.0,0.41,1
CASE01218,Velasquez Group,grocery,festive_spike,599,82.5,5.65,0.055,0.0083,0.95,0,524,0,0.39,0.08,1,0,0,50.0,0.9,0
CASE01219,Castro-Harvey,food_delivery,card_testing_mule,25,114.4,7.5,0.051,0.017,0.78,0,677,0,0.76,0.05,0,2,0,33.0,0.8,1
CASE01220,Moran-Cox,saas_subscription,account_takeover,527,56.1,2.72,0.004,0.0327,0.92,1,0,1,0.65,0.22,0,0,0,423.0,1.25,1
CASE01221,Wilson-Malone,handicrafts_d2c,card_testing_mule,16,117.3,7.53,0.004,0.068,0.62,0,770,1,0.72,0.41,0,2,1,294.0,0.39,1
CASE01222,Smith LLC,beauty_cosmetics,card_testing_mule,37,103.8,5.65,0.042,0.0525,0.58,0,244,0,0.6,0.16,0,1,1,132.0,0.35,1
CASE01223,"Brandt, Carter and Boyd",handicrafts_d2c,account_takeover,146,181.8,1.55,0.069,0.0003,1.0,1,4,4,0.72,0.43,0,0,0,50.0,0.92,1
CASE01224,"Rodriguez, Prince and Vasquez",electronics,bank_account_update,493,126.4,0.99,0.063,0.0094,0.69,1,4,0,0.31,0.16,0,1,0,189.0,0.86,1
CASE01225,"Newton, Ortiz and King",beauty_cosmetics,account_takeover,400,80.4,2.56,0.064,0.0174,0.78,1,4,3,0.97,0.44,0,0,0,1343.0,1.03,1
CASE01226,Lopez Group,travel_hospitality,festive_spike,764,140.7,3.57,0.108,0.0,0.91,0,259,1,0.39,0.1,1,0,0,981.0,0.91,0
CASE01227,Bryant and Sons,fashion_apparel,organic_growth,626,211.9,1.07,0.031,0.0013,0.99,0,286,0,0.63,0.05,0,0,0,801.0,1.0,0
CASE01228,"Morgan, Sherman and Williams",education,organic_growth,964,168.8,1.22,0.039,0.006,0.9,0,242,4,0.39,0.1,0,0,0,1305.0,0.87,0
CASE01229,"Monroe, Chapman and Barton",handicrafts_d2c,organic_growth,1451,190.5,1.19,0.015,0.0028,1.0,0,873,2,0.4,0.09,0,0,0,194.0,1.1,0
CASE01230,Ellis-Lawrence,saas_subscription,card_testing_mule,22,115.4,7.07,0.033,0.0811,0.86,0,224,0,0.92,0.25,0,1,1,77.0,0.52,1
CASE01231,"Taylor, Porter and Moreno",saas_subscription,account_takeover,1288,231.2,2.72,0.013,0.044,0.98,1,1,3,0.77,0.19,0,0,0,268.0,0.99,1
CASE01232,Tran Group,food_delivery,organic_growth,540,62.4,1.25,0.053,0.005,0.96,0,635,0,0.18,0.06,0,0,0,959.0,0.89,0
CASE01233,"Webb, Romero and Morse",fashion_apparel,card_testing_mule,12,107.8,6.16,0.037,0.0538,0.62,0,308,0,0.61,0.0,0,1,1,127.0,0.4,1
CASE01234,Holt and Sons,handicrafts_d2c,festive_spike,616,183.3,4.94,0.1,0.0076,0.92,0,574,0,0.27,0.05,1,0,0,765.0,0.96,1
CASE01235,"Ochoa, Garcia and Sandoval",education,festive_spike,671,132.0,5.01,0.073,0.0083,0.93,0,873,0,0.32,0.08,1,0,0,432.0,0.92,0
CASE01236,"Andrade, Gordon and Cruz",electronics,card_testing_mule,7,29.6,2.92,0.041,0.0822,0.66,0,846,0,0.67,0.29,0,0,0,202.0,0.48,0
CASE01237,"Moon, Farmer and Hill",fashion_apparel,organic_growth,1651,159.1,1.19,0.031,0.0001,0.99,0,460,0,0.35,0.03,0,0,0,1130.0,0.93,0
CASE01238,Waller-Chavez,electronics,organic_growth,400,241.4,1.17,0.052,0.0038,0.96,0,677,1,0.26,0.0,0,1,0,474.0,0.82,0
CASE01239,Taylor PLC,beauty_cosmetics,card_testing_mule,66,189.0,3.75,0.042,0.0244,0.52,0,872,1,0.67,0.26,0,1,0,218.0,0.71,1
CASE01240,"Tanner, Hunt and Cameron",travel_hospitality,festive_spike,914,146.5,5.46,0.083,0.001,0.89,0,729,0,0.33,0.07,1,0,0,50.0,1.07,0
CASE01241,"Valencia, Joseph and Walls",electronics,card_testing_mule,53,139.0,7.51,0.04,0.0,0.44,0,499,1,0.72,0.12,0,0,1,344.0,0.65,1
CASE01242,"Robinson, Clark and Klein",grocery,card_testing_mule,65,129.1,5.51,0.038,0.069,0.54,0,487,0,0.65,0.39,0,1,0,222.0,0.39,1
CASE01243,"Reed, Chambers and Zavala",education,account_takeover,268,7.7,1.77,0.04,0.0523,1.0,1,2,1,0.77,0.35,0,0,0,617.0,0.81,0
CASE01244,"Hester, Thompson and Daniels",food_delivery,organic_growth,400,127.8,1.13,0.043,0.0005,1.0,0,357,0,0.26,0.05,0,0,0,445.0,1.0,0
CASE01245,"Morris, Wilson and Bell",fashion_apparel,card_testing_mule,37,56.1,6.03,0.039,0.0724,0.42,0,875,0,0.74,0.4,0,2,1,248.0,0.12,1
CASE01246,Aguilar-Bender,education,festive_spike,284,147.0,5.06,0.083,0.0057,0.91,0,735,0,0.33,0.12,1,0,0,1094.0,0.92,0
CASE01247,"Butler, Adkins and Skinner",food_delivery,account_takeover,380,5.0,2.61,0.063,0.0411,0.9,1,0,2,0.59,0.54,0,1,0,660.0,1.08,1
CASE01248,Rich-Henderson,education,festive_spike,180,137.8,4.41,0.013,0.0078,0.92,0,837,0,0.32,0.18,1,0,0,105.0,1.02,0
CASE01249,Mills Inc,home_decor,account_takeover,63,71.6,2.82,0.047,0.0315,0.91,1,3,2,0.96,0.22,0,2,0,726.0,1.13,1
CASE01250,Thomas-Santiago,fashion_apparel,account_takeover,386,219.0,2.54,0.066,0.0,1.0,1,4,3,0.49,0.25,0,0,0,953.0,0.92,1
CASE01251,Adams and Sons,food_delivery,card_testing_mule,8,116.5,7.55,0.035,0.1238,0.85,0,765,0,0.67,0.38,0,1,1,149.0,0.39,1
CASE01252,Vega-Thomas,fashion_apparel,account_takeover,622,201.1,1.92,0.063,0.0,0.93,1,0,2,0.68,0.12,0,0,0,1361.0,0.93,1
CASE01253,Vaughn LLC,travel_hospitality,festive_spike,976,155.9,5.2,0.132,0.0018,0.93,0,214,0,0.31,0.13,1,0,0,810.0,1.17,0
